Time Stamp,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Transformed accelerometer X,Transformed accelerometer Y,Transformed accelerometer Z,Transformed gyroscope X,Transformed gyroscope Y,Transformed gyroscope Z,Gravity X,Gravity Y,Gravity Z, Universal Time Stamp
68.17,0.01296580,-0.08940923,-0.05721301,-0.13288020,-0.21191455,0.17595507,0.00994346,-0.09501724,0.04804480,0.02246621,0.07633377,0.29528552,0.44463021,0.82502013,-0.34877780,1689771179761
68.20,0.00117949,-0.05864465,-0.03089297,-0.10809015,-0.18910564,0.23196641,0.00312165,-0.05508407,0.03675544,0.06336600,0.12522686,0.28557980,0.44810048,0.82150769,-0.35260642,1689771179761
68.23,-0.00051138,-0.03522974,0.00370488,-0.09763511,-0.19298214,0.25642490,0.01087457,-0.01461236,0.03038659,0.08582393,0.13922076,0.29288272,0.45215642,0.81875318,-0.35383326,1689771179761
68.27,-0.00358447,-0.00583071,0.01405495,-0.05548694,-0.14122197,0.28228134,0.00499866,0.00947133,0.01138836,0.12098423,0.17339132,0.24083909,0.45725894,0.81520253,-0.35547057,1689771179761
68.30,-0.01305512,0.03031927,0.02710584,-0.07952788,-0.09278563,0.25634491,-0.00686233,0.04119540,-0.00895926,0.07731012,0.18266245,0.20323422,0.46251824,0.81230164,-0.35530737,1689771179762
68.33,-0.03363848,0.03634953,0.04436341,-0.16097771,-0.06657262,0.18284777,-0.01765934,0.06407381,0.00190865,-0.03093917,0.15904802,0.19371509,0.46721709,0.81063521,-0.35295734,1689771179762
68.37,-0.04264054,0.07611817,0.03269684,-0.01692466,0.00540738,0.12472358,-0.04173115,0.07768261,-0.03008651,0.04302038,0.10853255,0.04734539,0.47060394,0.80959344,-0.35084280,1689771179762
68.40,-0.04496601,0.06394833,0.02116817,0.09832158,0.03921439,0.05030818,-0.04559520,0.06287341,-0.02296597,0.09475149,0.03311509,-0.06050917,0.47294471,0.80799979,-0.35136858,1689771179762
68.43,-0.02341813,0.04017502,0.01428956,-0.00279366,-0.02566274,0.01604708,-0.02415504,0.03891642,-0.01639142,0.01253842,0.00052350,0.02768400,0.47330841,0.80838144,-0.34999838,1689771179762
68.47,-0.01652440,0.02816862,0.00852790,-0.05646610,-0.09687709,-0.00712478,-0.01776100,0.02604716,-0.01205589,-0.02297386,-0.03941898,0.10267765,0.47224349,0.81016427,-0.34730375,1689771179785
68.50,-0.01637381,0.03870672,-0.00403056,-0.02007808,-0.08069106,-0.04792820,-0.02655649,0.02113096,-0.02511558,-0.01643561,-0.07440399,0.05835414,0.47030777,0.81177241,-0.34617415,1689771179816
68.53,0.00153166,0.00595337,0.00394964,-0.03216487,-0.10863059,-0.07610548,0.00144735,0.00580670,-0.00419234,-0.03182899,-0.10804628,0.07707235,0.46758473,0.81342828,-0.34597564,1689771182054
68.57,0.02003357,0.00364625,-0.00534230,-0.05796371,-0.11939447,-0.07387514,0.01331719,-0.00814373,-0.01412484,-0.04940364,-0.10436805,0.09868615,0.46440262,0.81521660,-0.34605256,1689771182062
68.60,0.02287996,-0.00823635,-0.01252183,-0.04698230,-0.09842505,-0.06893322,0.01580063,-0.02078670,-0.00814736,-0.04379129,-0.09276798,0.07824985,0.46097645,0.81722683,-0.34589213,1689771182062
68.63,0.01871863,-0.01205963,0.00443560,0.01580024,-0.11289480,-0.10145867,0.02119321,-0.00763399,0.00284011,-0.00167232,-0.14414338,0.05008627,0.45785928,0.81885278,-0.34618691,1689771182062
68.67,0.03367895,-0.01130682,-0.01544282,-0.01874011,-0.14486153,-0.08593231,0.02459968,-0.02764875,-0.01144548,-0.01489854,-0.13794703,0.09730913,0.45525858,0.81942743,-0.34825057,1689771182062
68.70,0.04973787,0.01369750,-0.02070728,-0.01523851,-0.22696753,-0.06207800,0.02911702,-0.02375346,-0.04096635,0.02127500,-0.16065282,0.17128396,0.45166606,0.82030201,-0.35085967,1689771182062
68.73,0.03263929,-0.00574166,-0.04420525,-0.04966839,-0.27608785,-0.07559838,0.00957667,-0.04805237,-0.02552747,-0.00116427,-0.18710218,0.22225657,0.44767705,0.82130855,-0.35360685,1689771182062
68.77,0.03997034,-0.00341499,-0.03129500,-0.08217224,-0.35788566,-0.02782520,0.02123651,-0.03819035,-0.02606099,0.01353703,-0.18022182,0.32085122,0.44309255,0.82250673,-0.35658365,1689771182062
68.80,0.00915942,0.00863552,-0.05821699,0.04007575,-0.37498361,-0.00732489,-0.01998815,-0.04595885,-0.03218607,0.13061432,-0.20540181,0.28813611,0.43906766,0.82238853,-0.36179665,1689771182062
68.83,0.01203704,-0.05030811,-0.10388714,-0.08975503,-0.46765932,0.02306597,-0.02161513,-0.11400609,-0.00193159,0.05501948,-0.19362519,0.43217519,0.43460312,0.82263166,-0.36660260,1689771182062
68.87,0.02540931,-0.01355815,-0.05543670,-0.04754864,-0.57016253,0.14237814,0.00159086,-0.05902180,-0.02041031,0.16745086,-0.15978060,0.54226201,0.43079808,0.82228911,-0.37182483,1689771182062
68.90,-0.00799507,-0.06904346,-0.02899128,-0.18089126,-0.64147860,0.11896136,-0.00170730,-0.05695389,0.04924179,0.05766145,-0.18281090,0.64932548,0.42744404,0.82185096,-0.37663335,1689771182062
68.93,0.01785991,-0.08996475,-0.04104173,-0.24025862,-0.65391999,0.23406756,0.02083025,-0.08422269,0.05069215,0.05594389,-0.08132266,0.72827199,0.42490456,0.82139486,-0.38048258,1689771182062
68.97,-0.00335541,-0.10195285,-0.00673860,-0.41794991,-0.71923977,0.24739446,0.01991762,-0.05668599,0.08271057,-0.07797577,-0.05797814,0.86240960,0.42286542,0.82248807,-0.38039240,1689771182062
69.00,0.01082480,-0.07027942,-0.04822531,-0.26375929,-0.72434998,0.39263788,0.00674165,-0.07823609,0.03486716,0.11814561,0.01985205,0.85677527,0.42212814,0.82258338,-0.38100463,1689771182062
69.03,0.00073165,-0.11591554,-0.01656431,-0.50740629,-0.70947534,0.52502072,0.02289022,-0.07311949,0.08854886,-0.03850593,0.19613733,0.99825378,0.42511073,0.82103938,-0.38101894,1689771182062
69.07,-0.01952869,-0.10018653,0.08918989,-0.71612573,-0.61868918,0.68108428,0.04752174,0.02710851,0.12401757,-0.16481161,0.42797897,1.07198847,0.43217221,0.82047760,-0.37422433,1689771182062
69.10,-0.04221028,-0.13868970,0.06793186,-0.67187643,-0.62199974,0.82355577,0.03104044,-0.00359720,0.15701856,-0.04317706,0.53747782,1.10715810,0.44403529,0.81891119,-0.36361685,1689771182062
69.13,-0.02079117,-0.03428996,0.01872662,-0.29478392,-0.42344970,0.96511483,0.00050849,0.00326287,0.04413451,0.31210345,0.64653618,0.82597594,0.46047330,0.81184739,-0.35898259,1689771182063
69.17,-0.00545397,-0.12682045,0.06545496,-0.44379824,-0.41143551,1.13628912,0.06300536,-0.01300959,0.12750921,0.29593014,0.81833287,0.94876008,0.48146722,0.80041969,-0.35709643,1689771182063
69.20,-0.01186883,-0.12062120,0.07747290,-0.59275818,-0.50403148,1.32619166,0.06515401,-0.00053762,0.12824609,0.33880941,0.94834248,1.16191611,0.50564325,0.78833044,-0.35051385,1689771182063
69.23,-0.00255084,-0.06813675,0.05014372,-0.28833288,-0.27590534,1.55305827,0.04573336,0.00125955,0.07120667,0.68972036,1.12979829,0.90503660,0.53575397,0.77001053,-0.34648490,1689771182063
69.27,-0.01091641,-0.04490417,0.10512826,-0.37972754,-0.09700035,1.71243513,0.06605957,0.05543706,0.07583119,0.72214537,1.33933455,0.87790955,0.57158536,0.74508411,-0.34371489,1689771182063
69.30,0.02421707,0.04752612,0.05796504,-0.96019953,-0.01462829,1.53362584,0.03697632,0.06274303,-0.03002014,0.24119710,1.41817812,1.09763388,0.60676444,0.72363776,-0.32891560,1689771182063
69.33,0.13582903,0.09453350,0.01669103,-1.37229598,-0.14319576,1.30851352,0.07141988,0.02312959,-0.14842143,-0.05997354,1.31164342,1.37546488,0.63794422,0.70722425,-0.30473146,1689771182063
69.37,0.16325372,0.18539906,-0.02308708,-1.06926918,-0.37212551,0.95201772,0.02635778,0.04071219,-0.24332157,0.05374221,0.81479785,1.23343745,0.65921032,0.69672680,-0.28286716,1689771182063
69.40,0.13661575,0.14654899,-0.04260516,-0.49632218,-0.36559090,0.56819785,0.00653164,0.01323413,-0.20429847,0.19340567,0.34126687,0.74092671,0.67153549,0.68821359,-0.27459481,1689771182063
69.43,0.11327887,0.08717591,0.02277440,-0.25126290,-0.33773026,0.35911119,0.05624416,0.02983487,-0.12998803,0.20536425,0.12134945,0.49925490,0.67808771,0.68172973,-0.27466676,1689771182063
69.47,0.07632536,0.00568050,0.03234440,-0.27603316,-0.30476880,0.30124706,0.06849591,-0.00209199,-0.04698854,0.14047386,0.10870822,0.47778420,0.68214327,0.67718083,-0.27587494,1689771182063
69.50,0.03856462,-0.02595019,0.01436096,-0.30716631,-0.32421714,0.23007412,0.04361552,-0.02097750,-0.00495088,0.08068557,0.05762986,0.49251460,0.68491560,0.67431146,-0.27603418,1689771182063
69.53,0.02675909,-0.05220401,-0.00844508,-0.26931155,-0.35763234,0.20844658,0.02994361,-0.04908694,0.01436940,0.10240154,0.00620761,0.48306828,0.68660456,0.67206180,-0.27732176,1689771182063
69.57,0.01315814,-0.05075002,0.02803242,-0.27282611,-0.39146167,0.21080546,0.04584359,-0.01891642,0.03278799,0.11391840,-0.01479651,0.50884077,0.68776959,0.66984493,-0.27978742,1689771182063
69.60,0.01467180,-0.02638888,-0.00995660,-0.32010260,-0.35632342,0.21092387,0.01185824,-0.02911811,0.00472089,0.07156449,0.02360275,0.51792120,0.68872786,0.66808200,-0.28163910,1689771182063
69.63,0.00193077,-0.04605514,0.02792719,-0.45474982,-0.27956542,0.23003770,0.03707312,-0.01217998,0.03717477,-0.02558350,0.13412564,0.56500210,0.69110811,0.66618752,-0.28029251,1689771182063
69.67,0.00743163,-0.01907223,0.02309358,-0.35453841,-0.36526680,0.31776825,0.02752856,0.00016237,0.01394434,0.13101753,0.09945471,0.57709371,0.69381654,0.66404599,-0.27867857,1689771182063
69.70,0.00358242,0.00663090,0.00044322,-0.35160375,-0.38817555,0.33158046,0.00014878,0.00337805,-0.00675023,0.15239724,0.08928826,0.59418326,0.69690281,0.66020876,-0.28009129,1689771182063
69.73,-0.00269485,0.00775164,0.02228761,-0.51239872,-0.41278422,0.35071144,0.01116211,0.02074348,0.00303361,0.07795346,0.14071093,0.72805595,0.70037246,0.65664661,-0.27981046,1689771182063
69.77,0.00561613,0.01017165,-0.00107265,-0.48236123,-0.45441717,0.34315658,-0.00097034,0.00405181,-0.01089932,0.10918646,0.09522103,0.73207583,0.70353609,0.65369254,-0.27878907,1689771182063
69.80,-0.01042575,0.00302428,-0.05390626,-0.35226849,-0.43858051,0.32505348,-0.04551779,-0.02928091,-0.00972040,0.17174369,0.04381693,0.62505192,0.70619601,0.65011305,-0.28042930,1689771182063
69.83,-0.02325356,-0.00078213,-0.06572440,-0.26722133,-0.45116577,0.35002342,-0.06047212,-0.03466120,-0.00166147,0.24647495,0.01643829,0.58004660,0.70909023,0.64546597,-0.28383943,1689771182063
69.87,-0.01214176,0.04414618,-0.15005782,-0.06118320,-0.50780702,0.38728642,-0.12981590,-0.06140029,-0.06317826,0.41775253,-0.07823109,0.48058802,0.71227598,0.63886780,-0.29070780,1689771182063
69.90,-0.00369257,0.09585565,-0.23921844,-0.08019242,-0.63673413,0.31624591,-0.20625051,-0.08324272,-0.13022589,0.39744760,-0.21441276,0.55491912,0.71408063,0.63137823,-0.30240774,1689771182063
69.93,0.03908598,0.16001415,-0.24376357,-0.28254503,-0.84607005,0.18100117,-0.20388179,-0.05438711,-0.20500531,0.24285089,-0.38244664,0.78942109,0.71173793,0.62805659,-0.31460157,1689771182063
69.97,0.03955513,0.21661675,-0.30129623,0.00718984,-0.92823750,-0.03693682,-0.25949408,-0.05000119,-0.26349487,0.28718089,-0.67861090,0.56573426,0.70447862,0.62807935,-0.33049417,1689771182063
70.00,0.04238802,0.21441066,-0.32384735,0.30586141,-1.07888079,-0.19615547,-0.26552203,-0.06537035,-0.27905296,0.40847655,-0.98564003,0.39708005,0.69194114,0.62872905,-0.35484856,1689771182063
70.03,0.04043615,0.22058803,-0.32925874,0.36578250,-1.25316238,-0.29629222,-0.26241429,-0.06240167,-0.29317273,0.43015518,-1.19301122,0.42859377,0.67416340,0.62995219,-0.38556999,1689771182063
70.07,0.04796028,0.22974408,-0.30716911,0.37622896,-1.44080794,-0.39730388,-0.23304589,-0.04342865,-0.30535055,0.42353771,-1.39481799,0.50042453,0.65102947,0.63288110,-0.41907319,1689771182064
70.10,0.05831760,0.22594917,-0.32936174,0.69891101,-1.57319736,-0.47441974,-0.22351199,-0.06105315,-0.33052689,0.64367611,-1.62944606,0.34509023,0.62277359,0.63420403,-0.45819035,1689771182064
70.13,0.09690708,0.23142338,-0.26161569,0.65612721,-1.73027658,-0.55011153,-0.13716599,-0.01994743,-0.33493003,0.60988272,-1.77993849,0.43225537,0.58937210,0.63292605,-0.50204116,1689771182064
70.17,0.13145101,0.23350519,-0.24306166,0.58125675,-1.83164358,-0.60094905,-0.08073681,-0.01088131,-0.35248571,0.55021985,-1.86739021,0.51383781,0.55011320,0.63359076,-0.54400218,1689771182064
70.20,0.15413308,0.23893833,-0.20137119,0.73644036,-1.90437329,-0.65814114,-0.02101067,0.02009687,-0.34720823,0.66881174,-1.98887499,0.44631703,0.50634342,0.63267422,-0.58595198,1689771182064
70.23,0.19380882,0.23033118,-0.16096580,0.97815722,-1.94501746,-0.71087372,0.05458228,0.03989915,-0.33459399,0.86901202,-2.09430468,0.32238476,0.45809224,0.62657189,-0.63052303,1689771182067
70.27,0.21744266,0.22311080,-0.08600533,0.84659821,-2.00906682,-0.75420803,0.12781654,0.08660701,-0.28393452,0.75819668,-2.14370552,0.38932276,0.40552771,0.61763322,-0.67385203,1689771182067
70.30,0.22098857,0.20272893,-0.06771600,0.68121713,-2.03612185,-0.81179470,0.15642475,0.08957845,-0.24905305,0.60334785,-2.17259064,0.42974511,0.34866759,0.61105281,-0.71066552,1689771182076
70.33,0.24525997,0.19312245,-0.02393371,0.88921297,-1.98872483,-0.74653649,0.20718304,0.11397051,-0.20520104,0.82913665,-2.11360773,0.38501647,0.28977394,0.60236394,-0.74376661,1689771182079
70.37,0.20794809,0.18966866,0.01909339,1.16513991,-1.89841139,-0.82184505,0.19178802,0.14862942,-0.14390210,1.08491809,-2.10213841,0.20226956,0.23020779,0.58462328,-0.77795887,1689771182090
70.40,0.22667052,0.15434438,0.07581073,1.15539658,-1.84607005,-0.81585884,0.22777282,0.15795598,-0.06417500,1.09500408,-2.04394068,0.17836501,0.17141576,0.56162846,-0.80943817,1689771182090
70.43,0.25113571,0.11408478,0.09175038,1.08158803,-1.79700422,-0.69377804,0.25599471,0.13711154,-0.01302876,1.05496928,-1.92315014,0.26252266,0.11332018,0.53702295,-0.83592165,1689771182090
70.47,0.20679435,0.06980842,0.10920131,1.05225766,-1.77017450,-0.62892866,0.21159778,0.11253217,0.04609706,1.04223215,-1.85934574,0.30479628,0.05745705,0.51104784,-0.85762978,1689771182090
70.50,0.19601972,0.05170071,0.15798426,0.86994243,-1.66191614,-0.52178973,0.19661276,0.12176771,0.11212390,0.86956148,-1.70692511,0.34828022,0.00411426,0.48609519,-0.87389618,1689771182090
70.53,0.19169566,0.02387109,0.16427112,0.76476371,-1.65771413,-0.45267025,0.18400954,0.09971818,0.14317412,0.76592205,-1.66914468,0.40633666,-0.04710368,0.46482202,-0.88415033,1689771182090
70.57,0.18111238,0.00355449,0.22466588,0.77031416,-1.49808180,-0.30742976,0.15915213,0.10673980,0.21579226,0.76258779,-1.46177767,0.46239804,-0.09430545,0.44311589,-0.89149022,1689771182090
70.60,0.16627495,-0.00568587,0.23835611,0.73137617,-1.39307535,-0.26113722,0.13174635,0.10049022,0.23882617,0.71741495,-1.35014433,0.45408012,-0.13720728,0.42191496,-0.89619303,1689771182090
70.63,0.14955783,-0.05415896,0.25144660,0.75475526,-1.29705334,-0.08706666,0.10082762,0.05684634,0.27409563,0.70952413,-1.19401879,0.57487225,-0.17607795,0.40109789,-0.89895332,1689771182090
70.67,0.10663623,-0.01634610,0.23857188,0.82134169,-1.11087751,-0.07996053,0.05349526,0.07984892,0.24355170,0.77267914,-1.02278924,0.52145358,-0.20955709,0.37933728,-0.90121531,1689771182090
70.70,0.10807265,-0.05333635,0.23339987,0.72120589,-1.09819043,-0.08071142,0.04637890,0.03857447,0.25565792,0.66920853,-1.02072520,0.49290415,-0.24000049,0.35755068,-0.90252829,1689771182090
70.73,0.10028389,-0.07884929,0.21237344,0.75697422,-0.96098775,0.07689190,0.03563992,0.00215539,0.24515647,0.66182767,-0.84176061,0.59652576,-0.26878706,0.33681422,-0.90239114,1689771182090
70.77,0.09034804,-0.07134327,0.18633127,0.76845908,-0.87373346,0.04003075,0.02814533,-0.00426785,0.21716721,0.67938900,-0.77768597,0.53775190,-0.29324451,0.31621617,-0.90222782,1689771182091
70.80,0.09924194,-0.09381059,0.18670303,0.68264639,-0.86074239,0.07485484,0.03010335,-0.02890914,0.22752024,0.57998201,-0.76436976,0.54022823,-0.31719881,0.29775938,-0.90040225,1689771182091
70.83,0.10428879,-0.11191282,0.21684903,0.49118710,-0.74641061,0.20479560,0.01935916,-0.04068666,0.26152237,0.35533609,-0.63247929,0.56039362,-0.33698568,0.28261274,-0.89809281,1689771182091
70.87,0.09879610,-0.08479699,0.18036294,0.27473643,-0.71243805,0.16407932,0.02379147,-0.02646610,0.21958028,0.16129828,-0.62421750,0.44080095,-0.35503730,0.27611154,-0.89314663,1689771182091
70.90,0.10489842,-0.05986258,0.18783772,0.45093000,-0.59014326,0.19825473,0.02435124,-0.00146389,0.22197993,0.31321938,-0.49029966,0.50240595,-0.37121043,0.26913673,-0.88868910,1689771182091
70.93,0.11194244,-0.01709962,0.21403092,0.57486892,-0.47746128,0.20311758,0.02021082,0.04455265,0.23714832,0.42708658,-0.37813767,0.52374540,-0.38361028,0.25782213,-0.88677561,1689771182091
70.97,0.08700281,-0.03871034,0.27881634,0.36192936,-0.36024386,0.19655146,-0.03174432,0.03585058,0.29071217,0.23643868,-0.28144869,0.40532007,-0.39317077,0.24687059,-0.88570410,1689771182091
71.00,0.07409865,-0.05082129,0.25375903,0.27883095,-0.19516912,0.27206430,-0.03614962,0.01583100,0.26628864,0.13654130,-0.10914572,0.39912448,-0.39947742,0.24151023,-0.88435888,1689771182091
71.03,0.05769429,-0.04781124,0.18463391,0.23655817,-0.10609353,0.17094977,-0.02371572,0.00026409,0.19784267,0.14242547,-0.05050503,0.27129994,-0.40118524,0.23691326,-0.88482910,1689771182108
71.07,0.08731484,-0.04770745,0.16262609,0.02600680,-0.09158464,0.17177829,0.01187345,-0.00356507,0.19024573,-0.05005251,-0.04708070,0.18398379,-0.40286696,0.23572612,-0.88438195,1689771182139
71.10,0.09445950,-0.01191482,0.11044830,0.14907826,0.00243361,0.17819896,0.04121049,0.01930815,0.13853620,0.06454635,0.05199955,0.21705976,-0.40296203,0.23627990,-0.88419086,1689771182170
71.13,0.12747249,-0.00603361,0.07905817,0.16283299,0.03588757,0.15932707,0.08459503,0.01875877,0.12258721,0.08681297,0.07984347,0.19818210,-0.40107819,0.23190933,-0.88620222,1689771182199
71.17,0.10514829,-0.08227889,0.06330639,-0.20974846,-0.02494604,0.22386803,0.06682980,-0.05980221,0.11743573,-0.28272323,0.01785916,0.12034218,-0.39985687,0.23454620,-0.88606018,1689771182230
71.20,0.10662454,-0.07586397,0.03985423,-0.34012780,0.03953850,0.32233796,0.07789896,-0.05815342,0.09624150,-0.43772091,0.09970883,0.14003757,-0.39768627,0.24519061,-0.88415337,1689771182260
71.23,0.11015061,-0.06828088,0.02068973,-0.54236549,0.01876735,0.38001624,0.08917239,-0.05442510,0.07943358,-0.64634603,0.08744483,0.11625443,-0.39419332,0.26035839,-0.88137686,1689771182290
71.27,0.09002641,-0.08367258,0.03221262,-0.76490331,-0.00604679,0.38218239,0.06516169,-0.06565487,0.08710282,-0.85234504,0.05731609,0.03741405,-0.39089957,0.28325742,-0.87576413,1689771182320
71.30,0.09948170,-0.03443772,-0.01938170,-0.40371367,0.08296569,0.40057546,0.09686139,-0.03237576,0.03206083,-0.52110226,0.17534004,0.16744266,-0.38659143,0.30421299,-0.87063283,1689771182350
71.33,0.05538577,-0.06857508,0.03297085,-0.36906305,0.15277162,0.52591741,0.03416538,-0.05077928,0.07149401,-0.53035944,0.28803774,0.26812115,-0.37958959,0.31833082,-0.86866409,1689771182380
71.37,0.00222820,-0.06838512,0.00933921,-0.34056371,0.22731279,0.37255114,-0.00593471,-0.06101970,0.03178186,-0.43846915,0.31565320,0.12065224,-0.37052995,0.33433047,-0.86656260,1689771182410
71.40,0.06121719,-0.02116999,-0.01951092,0.05356405,0.33867714,0.39577588,0.06261066,-0.02250038,0.01224854,-0.06977080,0.45642914,0.24701080,-0.35851979,0.34229112,-0.86850470,1689771182441
71.43,0.02966192,-0.02162194,0.02712077,0.11197817,0.30808684,0.45453966,0.01702765,-0.00906405,0.04136153,-0.03272379,0.45191393,0.32979670,-0.34559551,0.34350601,-0.87325108,1689771182471
71.47,-0.01322475,0.03193310,0.03154606,0.12282196,0.41505522,0.25008264,-0.02099755,0.03997232,0.01229175,0.05764837,0.48246266,0.11748975,-0.33295172,0.34436378,-0.87781364,1689771182501
71.50,0.09014413,0.04069373,0.05330145,0.01691530,0.43511724,0.31288239,0.07069246,0.06173994,0.06175552,-0.05826798,0.51646366,0.13182818,-0.31837019,0.34446850,-0.88316584,1689771182531
71.53,0.04258192,0.01253799,-0.00675684,0.11740209,0.44598049,0.34435222,0.04325382,0.01177040,0.00257687,0.03204308,0.54349486,0.18667318,-0.30341601,0.34662330,-0.88757592,1689771182561
71.57,0.01201692,0.01155618,-0.07937270,0.36572847,0.44984949,0.29586938,0.03495428,-0.01576568,-0.07146761,0.28796302,0.54247987,0.21553063,-0.28801829,0.34307325,-0.89406168,1689771182591
71.60,0.01216432,-0.00577652,-0.07328051,0.49313799,0.41499752,0.23927921,0.03143505,-0.02926156,-0.06088490,0.42824820,0.49407801,0.21249223,-0.27325782,0.33301643,-0.90245789,1689771182622
71.63,0.01114926,0.00150418,-0.07110846,0.43769047,0.33605054,0.18530942,0.02936751,-0.02096896,-0.06229634,0.38852583,0.39669762,0.17470309,-0.26085970,0.32178372,-0.91016895,1689771182652
71.67,-0.00697771,0.04691905,-0.07324094,0.39088011,0.32019398,0.05364867,0.01352689,0.02151231,-0.08347792,0.37761801,0.33662671,0.04771495,-0.25078937,0.31074688,-0.91681027,1689771182682
71.70,0.02729310,0.02324331,-0.02887523,-0.00168869,0.25700346,0.06697038,0.03434192,0.01435936,-0.02708109,-0.00796962,0.26491961,-0.01710984,-0.24199989,0.30500367,-0.92109114,1689771182712
